date,underlying_price,option_symbol,option_type,strike,expiry,bid,ask,mid
2025-07-17,625.469970703125,SPY260618P00845000,put,845.0,2026-06-18,264.0,268.74,266.37
2025-07-17,625.469970703125,SPY260618P00860000,put,860.0,2026-06-18,243.6,247.42,245.51
2025-07-17,625.469970703125,SPY260618P00865000,put,865.0,2026-06-18,237.26,240.87,239.065
2025-07-17,625.469970703125,SPY260618P00870000,put,870.0,2026-06-18,242.26,245.87,244.065
2025-07-17,625.469970703125,SPY260630C00410000,call,410.0,2026-06-30,229.5,234.5,232.0
2025-07-17,625.469970703125,SPY260630C00440000,call,440.0,2026-06-30,202.08,207.0,204.54000000000002
2025-07-17,625.469970703125,SPY260630C00445000,call,445.0,2026-06-30,197.66,202.5,200.07999999999998
2025-07-17,625.469970703125,SPY260630C00450000,call,450.0,2026-06-30,193.15,198.0,195.575
2025-07-17,625.469970703125,SPY260630C00470000,call,470.0,2026-06-30,175.0,179.98,177.49
2025-07-17,625.469970703125,SPY260630C00480000,call,480.0,2026-06-30,167.94,168.84,168.39
2025-07-17,625.469970703125,SPY260630C00485000,call,485.0,2026-06-30,163.63,164.55,164.09
2025-07-17,625.469970703125,SPY260630C00490000,call,490.0,2026-06-30,159.22,160.13,159.675
2025-07-17,625.469970703125,SPY260630C00495000,call,495.0,2026-06-30,154.75,155.64,155.195
2025-07-17,625.469970703125,SPY260630C00500000,call,500.0,2026-06-30,150.65,151.54,151.095
2025-07-17,625.469970703125,SPY260630C00510000,call,510.0,2026-06-30,141.94,142.76,142.35
2025-07-17,625.469970703125,SPY260630C00515000,call,515.0,2026-06-30,137.76,138.54,138.14999999999998
2025-07-17,625.469970703125,SPY260630C00520000,call,520.0,2026-06-30,133.45,134.12,133.785
2025-07-17,625.469970703125,SPY260630C00530000,call,530.0,2026-06-30,125.04,125.86,125.45
2025-07-17,625.469970703125,SPY260630C00540000,call,540.0,2026-06-30,116.75,117.44,117.095
2025-07-17,625.469970703125,SPY260630C00545000,call,545.0,2026-06-30,112.63,113.32,112.975
2025-07-17,625.469970703125,SPY260630C00550000,call,550.0,2026-06-30,108.52,109.23,108.875
2025-07-17,625.469970703125,SPY260630C00554000,call,554.0,2026-06-30,105.25,106.11,105.68
2025-07-17,625.469970703125,SPY260630C00555000,call,555.0,2026-06-30,104.55,105.25,104.9
2025-07-17,625.469970703125,SPY260630C00558000,call,558.0,2026-06-30,101.96,102.76,102.36
2025-07-17,625.469970703125,SPY260630C00560000,call,560.0,2026-06-30,100.46,101.12,100.78999999999999
2025-07-17,625.469970703125,SPY260630C00561000,call,561.0,2026-06-30,99.64,100.4,100.02000000000001
2025-07-17,625.469970703125,SPY260630C00565000,call,565.0,2026-06-30,96.54,97.15,96.845
2025-07-17,625.469970703125,SPY260630C00570000,call,570.0,2026-06-30,92.56,93.16,92.86
2025-07-17,625.469970703125,SPY260630C00575000,call,575.0,2026-06-30,88.66,89.28,88.97
2025-07-17,625.469970703125,SPY260630C00578000,call,578.0,2026-06-30,86.27,86.97,86.62
2025-07-17,625.469970703125,SPY260630C00580000,call,580.0,2026-06-30,84.84,85.46,85.15
2025-07-17,625.469970703125,SPY260630C00581000,call,581.0,2026-06-30,84.05,84.72,84.38499999999999
2025-07-17,625.469970703125,SPY260630C00583000,call,583.0,2026-06-30,82.38,83.05,82.715
2025-07-17,625.469970703125,SPY260630C00584000,call,584.0,2026-06-30,81.67,82.33,82.0
2025-07-17,625.469970703125,SPY260630C00587000,call,587.0,2026-06-30,79.4,80.04,79.72
2025-07-17,625.469970703125,SPY260630C00590000,call,590.0,2026-06-30,77.19,77.72,77.455
2025-07-17,625.469970703125,SPY260630C00594000,call,594.0,2026-06-30,74.17,74.86,74.515
2025-07-17,625.469970703125,SPY260630C00595000,call,595.0,2026-06-30,73.53,74.05,73.78999999999999
2025-07-17,625.469970703125,SPY260630C00596000,call,596.0,2026-06-30,72.72,73.37,73.045
2025-07-17,625.469970703125,SPY260630C00600000,call,600.0,2026-06-30,69.81,70.36,70.08500000000001
2025-07-17,625.469970703125,SPY260630C00603000,call,603.0,2026-06-30,67.52,68.11,67.815
2025-07-17,625.469970703125,SPY260630C00605000,call,605.0,2026-06-30,66.13,66.61,66.37
2025-07-17,625.469970703125,SPY260630C00606000,call,606.0,2026-06-30,65.35,65.86,65.60499999999999
2025-07-17,625.469970703125,SPY260630C00608000,call,608.0,2026-06-30,63.92,64.48,64.2
2025-07-17,625.469970703125,SPY260630C00610000,call,610.0,2026-06-30,62.57,63.04,62.805
2025-07-17,625.469970703125,SPY260630C00615000,call,615.0,2026-06-30,59.09,59.54,59.315
2025-07-17,625.469970703125,SPY260630C00616000,call,616.0,2026-06-30,58.31,58.84,58.575
2025-07-17,625.469970703125,SPY260630C00617000,call,617.0,2026-06-30,57.66,58.19,57.925
2025-07-17,625.469970703125,SPY260630C00618000,call,618.0,2026-06-30,56.92,57.45,57.185
2025-07-17,625.469970703125,SPY260630C00619000,call,619.0,2026-06-30,56.27,56.8,56.535
2025-07-17,625.469970703125,SPY260630C00620000,call,620.0,2026-06-30,55.63,56.06,55.845
2025-07-17,625.469970703125,SPY260630C00621000,call,621.0,2026-06-30,54.84,55.35,55.095
2025-07-17,625.469970703125,SPY260630C00622000,call,622.0,2026-06-30,54.04,54.56,54.3
2025-07-17,625.469970703125,SPY260630C00623000,call,623.0,2026-06-30,53.52,53.97,53.745000000000005
2025-07-17,625.469970703125,SPY260630C00624000,call,624.0,2026-06-30,52.8,53.31,53.055
2025-07-17,625.469970703125,SPY260630C00625000,call,625.0,2026-06-30,52.25,52.63,52.44
2025-07-17,625.469970703125,SPY260630C00626000,call,626.0,2026-06-30,51.46,51.96,51.71
2025-07-17,625.469970703125,SPY260630C00627000,call,627.0,2026-06-30,50.79,51.28,51.035
2025-07-17,625.469970703125,SPY260630C00628000,call,628.0,2026-06-30,50.17,50.68,50.425
2025-07-17,625.469970703125,SPY260630C00630000,call,630.0,2026-06-30,48.95,49.33,49.14
2025-07-17,625.469970703125,SPY260630C00632000,call,632.0,2026-06-30,47.55,48.03,47.79
2025-07-17,625.469970703125,SPY260630C00634000,call,634.0,2026-06-30,46.23,46.72,46.474999999999994
2025-07-17,625.469970703125,SPY260630C00635000,call,635.0,2026-06-30,45.63,46.01,45.82
2025-07-17,625.469970703125,SPY260630C00640000,call,640.0,2026-06-30,42.49,42.86,42.675
2025-07-17,625.469970703125,SPY260630C00642000,call,642.0,2026-06-30,41.17,41.62,41.394999999999996
2025-07-17,625.469970703125,SPY260630C00644000,call,644.0,2026-06-30,40.2,40.3,40.25
2025-07-17,625.469970703125,SPY260630C00645000,call,645.0,2026-06-30,39.63,39.72,39.675
2025-07-17,625.469970703125,SPY260630C00650000,call,650.0,2026-06-30,36.65,36.75,36.7
2025-07-17,625.469970703125,SPY260630C00655000,call,655.0,2026-06-30,33.74,33.83,33.785
2025-07-17,625.469970703125,SPY260630C00660000,call,660.0,2026-06-30,31.07,31.16,31.115000000000002
2025-07-17,625.469970703125,SPY260630C00670000,call,670.0,2026-06-30,25.97,26.05,26.009999999999998
2025-07-17,625.469970703125,SPY260630C00675000,call,675.0,2026-06-30,23.48,23.77,23.625
2025-07-17,625.469970703125,SPY260630C00680000,call,680.0,2026-06-30,21.36,21.44,21.4
2025-07-17,625.469970703125,SPY260630C00685000,call,685.0,2026-06-30,19.31,19.39,19.35
2025-07-17,625.469970703125,SPY260630C00690000,call,690.0,2026-06-30,17.35,17.42,17.385
2025-07-17,625.469970703125,SPY260630C00695000,call,695.0,2026-06-30,15.59,15.66,15.625
2025-07-17,625.469970703125,SPY260630C00700000,call,700.0,2026-06-30,13.92,14.01,13.965
2025-07-17,625.469970703125,SPY260630C00710000,call,710.0,2026-06-30,11.05,11.11,11.08
2025-07-17,625.469970703125,SPY260630C00715000,call,715.0,2026-06-30,9.75,9.81,9.780000000000001
2025-07-17,625.469970703125,SPY260630C00720000,call,720.0,2026-06-30,8.63,8.69,8.66
2025-07-17,625.469970703125,SPY260630C00725000,call,725.0,2026-06-30,7.62,7.68,7.65
2025-07-17,625.469970703125,SPY260630C00730000,call,730.0,2026-06-30,6.72,6.77,6.744999999999999
2025-07-17,625.469970703125,SPY260630C00735000,call,735.0,2026-06-30,5.88,5.93,5.904999999999999
2025-07-17,625.469970703125,SPY260630C00740000,call,740.0,2026-06-30,5.17,5.21,5.1899999999999995
2025-07-17,625.469970703125,SPY260630C00745000,call,745.0,2026-06-30,4.52,4.56,4.539999999999999
2025-07-17,625.469970703125,SPY260630C00750000,call,750.0,2026-06-30,3.94,3.99,3.965
2025-07-17,625.469970703125,SPY260630C00755000,call,755.0,2026-06-30,3.43,3.48,3.455
2025-07-17,625.469970703125,SPY260630C00760000,call,760.0,2026-06-30,3.0,3.04,3.02
2025-07-17,625.469970703125,SPY260630C00765000,call,765.0,2026-06-30,2.62,2.65,2.635
2025-07-17,625.469970703125,SPY260630C00770000,call,770.0,2026-06-30,2.27,2.31,2.29
2025-07-17,625.469970703125,SPY260630C00775000,call,775.0,2026-06-30,1.98,2.02,2.0
2025-07-17,625.469970703125,SPY260630C00785000,call,785.0,2026-06-30,1.51,1.54,1.525
2025-07-17,625.469970703125,SPY260630C00795000,call,795.0,2026-06-30,1.16,1.18,1.17
2025-07-17,625.469970703125,SPY260630C00800000,call,800.0,2026-06-30,1.02,1.04,1.03
2025-07-17,625.469970703125,SPY260630P00410000,put,410.0,2026-06-30,4.5,4.54,4.52
2025-07-17,625.469970703125,SPY260630P00420000,put,420.0,2026-06-30,4.89,4.92,4.904999999999999
2025-07-17,625.469970703125,SPY260630P00430000,put,430.0,2026-06-30,5.31,5.35,5.33
2025-07-17,625.469970703125,SPY260630P00440000,put,440.0,2026-06-30,5.81,5.86,5.835
2025-07-17,625.469970703125,SPY260630P00450000,put,450.0,2026-06-30,6.34,6.37,6.355
2025-07-17,625.469970703125,SPY260630P00455000,put,455.0,2026-06-30,6.66,6.69,6.675000000000001
2025-07-17,625.469970703125,SPY260630P00460000,put,460.0,2026-06-30,6.95,6.99,6.970000000000001
2025-07-17,625.469970703125,SPY260630P00470000,put,470.0,2026-06-30,7.62,7.67,7.645
2025-07-17,625.469970703125,SPY260630P00475000,put,475.0,2026-06-30,7.98,8.02,8.0
2025-07-17,625.469970703125,SPY260630P00480000,put,480.0,2026-06-30,8.35,8.39,8.370000000000001
2025-07-17,625.469970703125,SPY260630P00490000,put,490.0,2026-06-30,9.17,9.22,9.195
2025-07-17,625.469970703125,SPY260630P00495000,put,495.0,2026-06-30,9.61,9.66,9.635
2025-07-17,625.469970703125,SPY260630P00500000,put,500.0,2026-06-30,10.04,10.2,10.12
2025-07-17,625.469970703125,SPY260630P00505000,put,505.0,2026-06-30,10.56,10.62,10.59
2025-07-17,625.469970703125,SPY260630P00510000,put,510.0,2026-06-30,11.08,11.13,11.105
2025-07-17,625.469970703125,SPY260630P00520000,put,520.0,2026-06-30,12.2,12.26,12.23
2025-07-17,625.469970703125,SPY260630P00525000,put,525.0,2026-06-30,12.8,12.86,12.83
2025-07-17,625.469970703125,SPY260630P00530000,put,530.0,2026-06-30,13.43,13.49,13.46
2025-07-17,625.469970703125,SPY260630P00535000,put,535.0,2026-06-30,14.08,14.14,14.11
2025-07-17,625.469970703125,SPY260630P00540000,put,540.0,2026-06-30,14.77,14.84,14.805
2025-07-17,625.469970703125,SPY260630P00545000,put,545.0,2026-06-30,15.52,15.59,15.555
2025-07-17,625.469970703125,SPY260630P00550000,put,550.0,2026-06-30,16.27,16.34,16.305
2025-07-17,625.469970703125,SPY260630P00554000,put,554.0,2026-06-30,16.9,16.97,16.935
2025-07-17,625.469970703125,SPY260630P00555000,put,555.0,2026-06-30,17.04,17.12,17.08
2025-07-17,625.469970703125,SPY260630P00559000,put,559.0,2026-06-30,17.74,17.82,17.78
2025-07-17,625.469970703125,SPY260630P00560000,put,560.0,2026-06-30,17.91,17.98,17.945
2025-07-17,625.469970703125,SPY260630P00562000,put,562.0,2026-06-30,18.24,18.31,18.275
2025-07-17,625.469970703125,SPY260630P00564000,put,564.0,2026-06-30,18.55,18.63,18.59
2025-07-17,625.469970703125,SPY260630P00565000,put,565.0,2026-06-30,18.77,18.84,18.805
2025-07-17,625.469970703125,SPY260630P00566000,put,566.0,2026-06-30,18.91,18.99,18.95
2025-07-17,625.469970703125,SPY260630P00567000,put,567.0,2026-06-30,19.1,19.18,19.14
2025-07-17,625.469970703125,SPY260630P00569000,put,569.0,2026-06-30,19.49,19.57,19.53
2025-07-17,625.469970703125,SPY260630P00570000,put,570.0,2026-06-30,19.69,19.77,19.73
2025-07-17,625.469970703125,SPY260630P00571000,put,571.0,2026-06-30,19.83,19.91,19.869999999999997
2025-07-17,625.469970703125,SPY260630P00572000,put,572.0,2026-06-30,20.01,20.1,20.055
2025-07-17,625.469970703125,SPY260630P00575000,put,575.0,2026-06-30,20.59,20.67,20.630000000000003
2025-07-17,625.469970703125,SPY260630P00580000,put,580.0,2026-06-30,21.59,21.67,21.630000000000003
2025-07-17,625.469970703125,SPY260630P00581000,put,581.0,2026-06-30,21.8,21.88,21.84
2025-07-17,625.469970703125,SPY260630P00582000,put,582.0,2026-06-30,22.0,22.08,22.04
2025-07-17,625.469970703125,SPY260630P00584000,put,584.0,2026-06-30,22.4,22.49,22.445
2025-07-17,625.469970703125,SPY260630P00585000,put,585.0,2026-06-30,22.62,22.7,22.66
2025-07-17,625.469970703125,SPY260630P00586000,put,586.0,2026-06-30,22.79,23.08,22.935
2025-07-17,625.469970703125,SPY260630P00587000,put,587.0,2026-06-30,23.08,23.17,23.125
2025-07-17,625.469970703125,SPY260630P00590000,put,590.0,2026-06-30,23.7,23.79,23.744999999999997
2025-07-17,625.469970703125,SPY260630P00591000,put,591.0,2026-06-30,23.96,24.05,24.005000000000003
2025-07-17,625.469970703125,SPY260630P00593000,put,593.0,2026-06-30,24.37,24.47,24.42
2025-07-17,625.469970703125,SPY260630P00595000,put,595.0,2026-06-30,24.87,24.97,24.92
2025-07-17,625.469970703125,SPY260630P00598000,put,598.0,2026-06-30,25.56,25.65,25.604999999999997
2025-07-17,625.469970703125,SPY260630P00599000,put,599.0,2026-06-30,25.82,25.92,25.87
2025-07-17,625.469970703125,SPY260630P00600000,put,600.0,2026-06-30,26.03,26.13,26.08
2025-07-17,625.469970703125,SPY260630P00608000,put,608.0,2026-06-30,28.06,28.16,28.11
2025-07-17,625.469970703125,SPY260630P00609000,put,609.0,2026-06-30,28.37,28.47,28.42
2025-07-17,625.469970703125,SPY260630P00610000,put,610.0,2026-06-30,28.6,28.7,28.65
2025-07-17,625.469970703125,SPY260630P00613000,put,613.0,2026-06-30,29.42,29.53,29.475
2025-07-17,625.469970703125,SPY260630P00614000,put,614.0,2026-06-30,29.71,29.82,29.765
2025-07-17,625.469970703125,SPY260630P00615000,put,615.0,2026-06-30,29.99,30.1,30.045
2025-07-17,625.469970703125,SPY260630P00616000,put,616.0,2026-06-30,30.32,30.43,30.375
2025-07-17,625.469970703125,SPY260630P00617000,put,617.0,2026-06-30,30.63,30.74,30.685
2025-07-17,625.469970703125,SPY260630P00618000,put,618.0,2026-06-30,30.91,31.02,30.965
2025-07-17,625.469970703125,SPY260630P00619000,put,619.0,2026-06-30,31.16,31.27,31.215
2025-07-17,625.469970703125,SPY260630P00620000,put,620.0,2026-06-30,31.46,31.57,31.515
2025-07-17,625.469970703125,SPY260630P00621000,put,621.0,2026-06-30,31.77,31.88,31.825
2025-07-17,625.469970703125,SPY260630P00622000,put,622.0,2026-06-30,32.12,32.23,32.175
2025-07-17,625.469970703125,SPY260630P00623000,put,623.0,2026-06-30,32.43,32.54,32.485
2025-07-17,625.469970703125,SPY260630P00624000,put,624.0,2026-06-30,32.7,32.82,32.760000000000005
2025-07-17,625.469970703125,SPY260630P00625000,put,625.0,2026-06-30,33.05,33.15,33.099999999999994
2025-07-17,625.469970703125,SPY260630P00626000,put,626.0,2026-06-30,33.42,33.53,33.475
2025-07-17,625.469970703125,SPY260630P00628000,put,628.0,2026-06-30,34.07,34.19,34.129999999999995
2025-07-17,625.469970703125,SPY260630P00629000,put,629.0,2026-06-30,34.35,34.47,34.41
2025-07-17,625.469970703125,SPY260630P00630000,put,630.0,2026-06-30,34.71,34.83,34.769999999999996
2025-07-17,625.469970703125,SPY260630P00635000,put,635.0,2026-06-30,36.46,36.59,36.525000000000006
2025-07-17,625.469970703125,SPY260630P00636000,put,636.0,2026-06-30,36.83,36.95,36.89
2025-07-17,625.469970703125,SPY260630P00637000,put,637.0,2026-06-30,37.25,37.37,37.31
2025-07-17,625.469970703125,SPY260630P00640000,put,640.0,2026-06-30,38.42,38.55,38.485
2025-07-17,625.469970703125,SPY260630P00641000,put,641.0,2026-06-30,38.64,39.04,38.84
2025-07-17,625.469970703125,SPY260630P00642000,put,642.0,2026-06-30,39.04,39.43,39.235
2025-07-17,625.469970703125,SPY260630P00643000,put,643.0,2026-06-30,39.57,39.7,39.635000000000005
2025-07-17,625.469970703125,SPY260630P00650000,put,650.0,2026-06-30,42.5,42.64,42.57
2025-07-17,625.469970703125,SPY260630P00660000,put,660.0,2026-06-30,47.15,47.58,47.364999999999995
2025-07-17,625.469970703125,SPY260630P00670000,put,670.0,2026-06-30,52.54,53.05,52.795
2025-07-17,625.469970703125,SPY260630P00680000,put,680.0,2026-06-30,58.77,59.38,59.075
2025-07-17,625.469970703125,SPY260630P00690000,put,690.0,2026-06-30,65.95,66.49,66.22
2025-07-17,625.469970703125,SPY260630P00700000,put,700.0,2026-06-30,72.0,76.79,74.39500000000001
2025-07-17,625.469970703125,SPY260630P00730000,put,730.0,2026-06-30,101.5,106.32,103.91
2025-07-17,625.469970703125,SPY260630P00740000,put,740.0,2026-06-30,111.63,116.5,114.065
2025-07-17,625.469970703125,SPY260918C00300000,call,300.0,2026-09-18,334.58,339.38,336.98
2025-07-17,625.469970703125,SPY260918C00305000,call,305.0,2026-09-18,330.01,335.0,332.505
2025-07-17,625.469970703125,SPY260918C00310000,call,310.0,2026-09-18,325.55,330.36,327.95500000000004
2025-07-17,625.469970703125,SPY260918C00315000,call,315.0,2026-09-18,320.82,325.5,323.15999999999997
2025-07-17,625.469970703125,SPY260918C00320000,call,320.0,2026-09-18,316.06,321.0,318.53
2025-07-17,625.469970703125,SPY260918C00325000,call,325.0,2026-09-18,311.55,316.5,314.025
2025-07-17,625.469970703125,SPY260918C00330000,call,330.0,2026-09-18,307.0,311.89,309.445
2025-07-17,625.469970703125,SPY260918C00345000,call,345.0,2026-09-18,293.0,297.68,295.34000000000003
2025-07-17,625.469970703125,SPY260918C00390000,call,390.0,2026-09-18,251.53,256.32,253.925
2025-07-17,625.469970703125,SPY260918C00395000,call,395.0,2026-09-18,246.62,251.5,249.06
2025-07-17,625.469970703125,SPY260918C00400000,call,400.0,2026-09-18,242.5,247.37,244.935
2025-07-17,625.469970703125,SPY260918C00405000,call,405.0,2026-09-18,238.0,242.62,240.31
2025-07-17,625.469970703125,SPY260918C00410000,call,410.0,2026-09-18,233.0,237.97,235.485
2025-07-17,625.469970703125,SPY260918C00415000,call,415.0,2026-09-18,228.71,233.41,231.06
2025-07-17,625.469970703125,SPY260918C00420000,call,420.0,2026-09-18,224.19,228.99,226.59
2025-07-17,625.469970703125,SPY260918C00425000,call,425.0,2026-09-18,219.54,224.5,222.01999999999998
2025-07-17,625.469970703125,SPY260918C00430000,call,430.0,2026-09-18,215.19,219.99,217.59
2025-07-17,625.469970703125,SPY260918C00435000,call,435.0,2026-09-18,210.71,215.42,213.065
2025-07-17,625.469970703125,SPY260918C00440000,call,440.0,2026-09-18,206.25,210.89,208.57
2025-07-17,625.469970703125,SPY260918C00445000,call,445.0,2026-09-18,201.62,206.5,204.06
2025-07-17,625.469970703125,SPY260918C00450000,call,450.0,2026-09-18,197.5,202.2,199.85
2025-07-17,625.469970703125,SPY260918C00455000,call,455.0,2026-09-18,193.0,197.78,195.39
2025-07-17,625.469970703125,SPY260918C00460000,call,460.0,2026-09-18,188.53,193.5,191.015
2025-07-17,625.469970703125,SPY260918C00465000,call,465.0,2026-09-18,184.17,189.0,186.58499999999998
2025-07-17,625.469970703125,SPY260918C00470000,call,470.0,2026-09-18,181.76,182.8,182.28
2025-07-17,625.469970703125,SPY260918C00475000,call,475.0,2026-09-18,177.32,178.43,177.875
2025-07-17,625.469970703125,SPY260918C00480000,call,480.0,2026-09-18,172.93,173.99,173.46
2025-07-17,625.469970703125,SPY260918C00485000,call,485.0,2026-09-18,168.63,169.62,169.125
2025-07-17,625.469970703125,SPY260918C00490000,call,490.0,2026-09-18,164.44,165.47,164.95499999999998
2025-07-17,625.469970703125,SPY260918C00495000,call,495.0,2026-09-18,160.15,161.1,160.625
2025-07-17,625.469970703125,SPY260918C00500000,call,500.0,2026-09-18,155.79,156.74,156.265
2025-07-17,625.469970703125,SPY260918C00505000,call,505.0,2026-09-18,151.74,152.66,152.2
2025-07-17,625.469970703125,SPY260918C00510000,call,510.0,2026-09-18,147.55,148.45,148.0
2025-07-17,625.469970703125,SPY260918C00515000,call,515.0,2026-09-18,143.29,144.21,143.75
2025-07-17,625.469970703125,SPY260918C00520000,call,520.0,2026-09-18,139.23,140.14,139.685
2025-07-17,625.469970703125,SPY260918C00525000,call,525.0,2026-09-18,135.03,135.91,135.47
2025-07-17,625.469970703125,SPY260918C00530000,call,530.0,2026-09-18,130.99,131.9,131.445
2025-07-17,625.469970703125,SPY260918C00535000,call,535.0,2026-09-18,126.89,127.74,127.315
2025-07-17,625.469970703125,SPY260918C00540000,call,540.0,2026-09-18,122.91,123.77,123.34
2025-07-17,625.469970703125,SPY260918C00545000,call,545.0,2026-09-18,118.96,119.73,119.345
2025-07-17,625.469970703125,SPY260918C00550000,call,550.0,2026-09-18,114.99,115.74,115.365
2025-07-17,625.469970703125,SPY260918C00555000,call,555.0,2026-09-18,111.0,111.77,111.38499999999999
2025-07-17,625.469970703125,SPY260918C00560000,call,560.0,2026-09-18,107.04,107.79,107.415
2025-07-17,625.469970703125,SPY260918C00565000,call,565.0,2026-09-18,103.17,103.9,103.535
2025-07-17,625.469970703125,SPY260918C00570000,call,570.0,2026-09-18,99.41,100.12,99.765
